dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,vae_augmented_step_6_best_acc,vae_augmented_step_6_best_f1,classifier_augmented_step_6_best_acc,classifier_augmented_step_6_best_f1,vae_augmented_step_7_best_acc,vae_augmented_step_7_best_f1,classifier_augmented_step_7_best_acc,classifier_augmented_step_7_best_f1,vae_augmented_step_8_best_acc,vae_augmented_step_8_best_f1,classifier_augmented_step_8_best_acc,classifier_augmented_step_8_best_f1,execution_time,alpha
SemgHandMovementCh2,6,450,450,0.8096154809239655,0.82717082438639,0.8102739634462552,0.8688249392967904,0.8818015928266945,0.817843411773142,0.8552157075975683,0.8301014047793631,0.880596761754277,0.819055006344806,0.8539353529398639,0.834217243014853,0.8792177273465192,0.8142532049106233,0.8663203971437985,0.8359037628165316,0.8776921654566812,0.8241215568427303,0.869957904820133,0.8354117989949307,0.8735579895736294,0.8339840470222507,0.8537012349722841,0.8459185191791891,0.8732509741877533,0.8392194039905296,0.8342036052121331,0.8357622727381147,0.903537667585424,0.8316382021067806,0.8748256960257674,0.8301586958970602,0.915933194337723,0.8494772300349039,0.8613650930616654,0.8222848899038485,0.8610294029123282,0.8075895017300738,1.8312383350112877,3.0
SemgHandMovementCh2,6,450,450,0.8129232982735886,0.8477203047301982,0.8609039776200829,0.8121425755889133,0.8282779959572335,0.8885156272547131,0.8748729434222483,0.8898569549709361,0.8257061245593298,0.8866376058505953,0.8801282144217772,0.8977398967095083,0.835783414029441,0.8940196238094911,0.8805101453006714,0.888708026974857,0.8305415759199397,0.8817061290161216,0.867526469676,0.8847475651251594,0.8331194712210475,0.8784272501637582,0.88633275596715,0.8989787716756185,0.8322666255730352,0.8745925692316806,0.8673266115902397,0.9071294863265815,0.8566333227268418,0.8935693912851859,0.8663065781577093,0.9074436174045577,0.8256347751592673,0.89474729611203,0.8640260741436208,0.9077966456941827,0.8494722947440153,0.881775230338188,1.834437933329534,3.5
SemgHandMovementCh2,6,450,450,0.8254309704119314,0.8203563222343261,0.8180848061156589,0.8964156829045741,0.8424026629198601,0.8258848028603465,0.8041704907938836,0.863524500733116,0.8471505504810823,0.8255703034599433,0.8016293779038564,0.8692801002013182,0.843340380449421,0.8329851136423922,0.8167902274434792,0.8658086038316636,0.8363093658195492,0.8187723774757045,0.8237710866305484,0.8748703564864393,0.8386037520817841,0.8209603968128131,0.8157527885951199,0.8570816058513148,0.8329813222102855,0.8501682058669214,0.8220769318721253,0.8592754246827872,0.8421048816672105,0.8447411228834137,0.7862791356385522,0.897025240695454,0.8545234253698526,0.8247680482178826,0.7905737048142767,0.8652168131075114,0.8243470591664859,0.8404923701198588,2.0618598008288993,4.0
SemgHandMovementCh2,6,450,450,0.8318919655458044,0.8281117653323273,0.8391186490709369,0.8254424598218959,0.8926276561054832,0.8449395985097516,0.8973974321353015,0.8087845356215946,0.8914664676836034,0.8453353720303796,0.8931781934313233,0.7986753448459696,0.9023378151120773,0.8430610921115549,0.8935190222921388,0.8116314224859892,0.9047325102718692,0.8513268249181831,0.8900826791421051,0.8053835666361933,0.8983902059626822,0.8411442138234142,0.9137812843964689,0.825154025693336,0.9154215232722932,0.860997512385255,0.9089962533031591,0.7890235707078151,0.9119157105363976,0.8395196126252578,0.9017076879645657,0.815916875889449,0.8908928643052861,0.8359622143656915,0.9028372831295091,0.7989003195214354,0.9308897920076054,0.8551461897605142,1.5060575552577913,4.5
ACSF1,10,100,100,0.7400000095367432,0.7335797241708373,0.86,0.8590529353687247,0.84,0.8236735931243939,0.7199999690055847,0.715647895313732,0.86,0.8551566416040098,0.7299999594688416,0.7196975092331128,0.85,0.8470031138452191,0.75,0.7529768314648513,0.85,0.8492740978230278,0.7599999904632568,0.7529119418593102,0.81,0.8094592899360701,0.7400000095367432,0.7358550609065484,0.84,0.8371015541644158,0.7899999618530273,0.781816966659072,0.86,0.8586140484902094,0.7400000095367432,0.7308329351807612,0.81,0.8045288354576279,0.75,0.7486588985963061,0.83,0.8231435540723466,451.49375677108765,1.0
ACSF1,10,100,100,0.7400000095367432,0.7335797241708373,0.86,0.8590529353687247,0.85,0.849423558897243,0.7799999713897705,0.7748276876800232,0.78,0.7801723155323909,0.7899999618530273,0.7855833558164962,0.86,0.8591714794231956,0.75,0.742374009026361,0.79,0.7877509718262174,0.7799999713897705,0.7663821400477747,0.82,0.8194119657432352,0.75,0.7440811476105593,0.8,0.7989106232604685,0.7400000095367432,0.7311638969382271,0.8,0.8003541334153799,0.7599999904632568,0.7499598897834192,0.81,0.8100961762695509,0.7199999690055847,0.7177240029175448,0.8,0.8016573794282773,334.9122624397278,1.5
ACSF1,10,100,100,0.7699999809265137,0.7642428923583856,0.86,0.8599521531100478,0.78,0.7745197118581153,0.7400000095367432,0.7335578010860337,0.88,0.8798632946001367,0.7299999594688416,0.727120780425061,0.85,0.8477246806079758,0.7299999594688416,0.7240039045921398,0.83,0.8262160069630792,0.7799999713897705,0.781785423898427,0.87,0.869587671418335,0.7599999904632568,0.7545815592403289,0.82,0.821223995818423,0.75,0.7510872770160696,0.83,0.8296849734970613,0.75,0.7447752230569569,0.78,0.776121567287202,0.7599999904632568,0.7503891447389899,0.8,0.8040201937725157,340.5401680469513,2.0
ACSF1,10,100,100,0.7699999809265137,0.7642428923583856,0.86,0.8600151894888738,0.86,0.8589595200121516,0.7599999904632568,0.7555772005772006,0.83,0.8254115895023149,0.75,0.745670579611083,0.8,0.7951417973749377,0.8100000023841858,0.8092000835421889,0.8,0.7997196920726333,0.7599999904632568,0.7552093520514573,0.79,0.7918487394957983,0.7199999690055847,0.7096179218098723,0.79,0.7860327087772909,0.75,0.7472527614471349,0.79,0.7850023677732656,0.7599999904632568,0.7583409717815425,0.79,0.7848129449408222,0.7899999618530273,0.7887885935873553,0.79,0.7845207716260348,351.9697015285492,2.5
ACSF1,10,100,100,0.8299999833106995,0.8276750467193326,0.84,0.8371591115469834,0.87,0.8661835962455156,0.7899999618530273,0.7727808057693641,0.84,0.8372081272700467,0.7400000095367432,0.7322016404647983,0.86,0.855765885301489,0.7799999713897705,0.7742849655948834,0.85,0.8501541733120681,0.7699999809265137,0.7675893422621112,0.83,0.8276968937495252,0.75,0.7466101081580958,0.81,0.8113649938999247,0.7899999618530273,0.7771613783533289,0.81,0.8049647737883032,0.75,0.7444358496680479,0.78,0.775369953404009,0.7299999594688416,0.7181650517711898,0.82,0.8156676217397714,441.0511484146118,3.0
ACSF1,10,100,100,0.8299999833106995,0.8276750467193326,0.84,0.8387845767250802,0.86,0.853463962937647,0.7899999618530273,0.7911415347638259,0.84,0.8366096614084229,0.7400000095367432,0.7336501868158215,0.84,0.8366297204687299,0.7599999904632568,0.7564622168337339,0.79,0.7865175192884171,0.7400000095367432,0.7387207361968433,0.8,0.7974099017597469,0.7400000095367432,0.7421710285945042,0.8,0.8015078510427817,0.7699999809265137,0.7667711945362207,0.84,0.8386286164143211,0.7899999618530273,0.7803174603174602,0.78,0.7773179284334217,0.7699999809265137,0.7712502998564379,0.81,0.8052724308640313,386.9467570781708,3.5
ACSF1,10,100,100,0.7599999904632568,0.7522832470620867,0.84,0.8366040809222933,0.84,0.8395668354020757,0.699999988079071,0.6947772147760707,0.85,0.8479615259181823,0.75,0.7411733880154933,0.78,0.7750290885585003,0.7599999904632568,0.757027354670004,0.77,0.7647556390977442,0.7400000095367432,0.7336391250349388,0.76,0.7560175192884171,0.75,0.7400017911823,0.81,0.8084530165994696,0.7400000095367432,0.7338468040985203,0.78,0.7818956516479736,0.7099999785423279,0.687925096113994,0.83,0.8272568443506657,0.7299999594688416,0.7105104561760909,0.77,0.7584705857151677,359.4951524734497,4.0
ACSF1,10,100,100,0.7599999904632568,0.7522832470620867,0.84,0.8366040809222933,0.83,0.8279737668592158,0.7299999594688416,0.72314591844643,0.8,0.7965314355407235,0.7400000095367432,0.7317090802065226,0.85,0.8484810064376628,0.7599999904632568,0.7577239117062432,0.8,0.797035215042955,0.7599999904632568,0.757800288134115,0.85,0.8492318799789522,0.75,0.7353981416498578,0.82,0.8146941877090618,0.75,0.7436888864414777,0.78,0.7766475011057054,0.7199999690055847,0.7096759463405552,0.83,0.8329675704412546,0.7099999785423279,0.6976255146799286,0.78,0.7736788793135543,358.8549199104309,4.5
